"year","year_final","delta_years","size","sizeNext","surv","fec","stage","stageNext","number","damagedNext","site_code","growth_rate","recruit","Ploidy_level","geneticSexID","n_small_trees","n_medium_trees","Cos.aspect","Elevation","basal_area_density_live","plot_area_m2","SWE.0","SWE.1","SWE.2","SWE.3","SWE.4","SWE.5","PPT.0","PPT.1","PPT.2","PPT.3","PPT.4","PPT.5"
2018,2020,2,23.1,23.3,TRUE,0,"continuous","continuous",1,FALSE,"EYFLW",0.0999999999999996,FALSE,"diploid","unknown",12,0,-0.81690628898,2956.15961656303,0.00568803344867359,81.7128249198705,53.6065559387207,565.11474609375,17.8524589538574,51.9016380310059,12.7540979385376,1.14754104614258,50.0430026352406,57.3110023736954,37.1280016601086,103.027003735304,91.2110044658184,129.496006906033
2018,2020,2,11,10.4,FALSE,0,"continuous","continuous",1,FALSE,"EYFLW",-0.3,FALSE,"diploid","unknown",12,0,-0.81690628898,2956.15961656303,0.00568803344867359,81.7128249198705,53.6065559387207,565.11474609375,17.8524589538574,51.9016380310059,12.7540979385376,1.14754104614258,50.0430026352406,57.3110023736954,37.1280016601086,103.027003735304,91.2110044658184,129.496006906033
2018,2020,2,8.9,7.3,TRUE,0,"continuous","continuous",1,TRUE,"EYFLW",-0.8,FALSE,"diploid","unknown",12,0,-0.81690628898,2956.15961656303,0.00568803344867359,81.7128249198705,53.6065559387207,565.11474609375,17.8524589538574,51.9016380310059,12.7540979385376,1.14754104614258,50.0430026352406,57.3110023736954,37.1280016601086,103.027003735304,91.2110044658184,129.496006906033
2018,2020,2,8,8,TRUE,0,"continuous","continuous",1,FALSE,"EYFLW",0,FALSE,"diploid","unknown",12,0,-0.81690628898,2956.15961656303,0.00568803344867359,81.7128249198705,53.6065559387207,565.11474609375,17.8524589538574,51.9016380310059,12.7540979385376,1.14754104614258,50.0430026352406,57.3110023736954,37.1280016601086,103.027003735304,91.2110044658184,129.496006906033
2018,2020,2,5,5.6,TRUE,0,"new_5_cm","continuous",1,FALSE,"EYFLW",0.3,TRUE,"diploid","unknown",12,0,-0.81690628898,2956.15961656303,0.00568803344867359,81.7128249198705,53.6065559387207,565.11474609375,17.8524589538574,51.9016380310059,12.7540979385376,1.14754104614258,50.0430026352406,57.3110023736954,37.1280016601086,103.027003735304,91.2110044658184,129.496006906033
2020,2023,3,31.5,32,TRUE,0,"continuous","continuous",1,FALSE,"EYFLW",0.166666666666667,FALSE,"diploid","unknown",20,2,-0.81690628898,2956.15961656303,0.00507850107725454,102.070345315132,476.557373046875,128.508193969727,94.5409851074219,53.6065559387207,565.11474609375,17.8524589538574,28.9880003631115,98.3149996995926,117.136999189854,50.0430026352406,57.3110023736954,37.1280016601086
2018,2020,2,11.8,12.1,TRUE,0,"continuous","continuous",1,FALSE,"FAMLP",0.149999999999999,FALSE,"triploid","male",2,0,-0.997015820051389,3047.18707736466,0.000368288818469896,277.591126871194,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8720021545887,62.234003007412,49.5070021748543,99.5870042741299,93.4750037789345,105.502004623413
2018,2020,2,11,11.2,TRUE,0,"continuous","continuous",1,FALSE,"FAMLP",0.0999999999999996,FALSE,"triploid","male",2,0,-0.997015820051389,3047.18707736466,0.000368288818469896,277.591126871194,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8720021545887,62.234003007412,49.5070021748543,99.5870042741299,93.4750037789345,105.502004623413
2018,2020,2,11.3,11.5,TRUE,0,"continuous","continuous",1,FALSE,"FAMLP",0.0999999999999996,FALSE,"triploid","male",2,0,-0.997015820051389,3047.18707736466,0.000368288818469896,277.591126871194,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8720021545887,62.234003007412,49.5070021748543,99.5870042741299,93.4750037789345,105.502004623413
2018,2020,2,10.6,10.9,TRUE,0,"continuous","continuous",1,FALSE,"FAMLP",0.15,FALSE,"triploid","male",2,0,-0.997015820051389,3047.18707736466,0.000368288818469896,277.591126871194,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8720021545887,62.234003007412,49.5070021748543,99.5870042741299,93.4750037789345,105.502004623413
2018,2020,2,9,9.2,TRUE,0,"continuous","continuous",1,FALSE,"FAMLP",0.0999999999999996,FALSE,"triploid","male",2,0,-0.997015820051389,3047.18707736466,0.000368288818469896,277.591126871194,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8720021545887,62.234003007412,49.5070021748543,99.5870042741299,93.4750037789345,105.502004623413
2018,2020,2,6.5,7.2,TRUE,0,"continuous","continuous",1,FALSE,"FAMLP",0.35,FALSE,"triploid","male",2,0,-0.997015820051389,3047.18707736466,0.000368288818469896,277.591126871194,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8720021545887,62.234003007412,49.5070021748543,99.5870042741299,93.4750037789345,105.502004623413
2018,2020,2,6.5,7.1,TRUE,0,"continuous","continuous",1,FALSE,"FAMLP",0.3,FALSE,"triploid","male",2,0,-0.997015820051389,3047.18707736466,0.000368288818469896,277.591126871194,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8720021545887,62.234003007412,49.5070021748543,99.5870042741299,93.4750037789345,105.502004623413
2018,2020,2,16.2,16.8,TRUE,0,"continuous","continuous",1,FALSE,"FAMLP",0.300000000000001,FALSE,"triploid","male",2,0,-0.997015820051389,3047.18707736466,0.000368288818469896,277.591126871194,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8720021545887,62.234003007412,49.5070021748543,99.5870042741299,93.4750037789345,105.502004623413
2018,2020,2,12.8,12.8,TRUE,0,"continuous","continuous",1,FALSE,"FAMLP",0,FALSE,"triploid","male",2,0,-0.997015820051389,3047.18707736466,0.000368288818469896,277.591126871194,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8720021545887,62.234003007412,49.5070021748543,99.5870042741299,93.4750037789345,105.502004623413
2018,2020,2,12,11.6,TRUE,0,"continuous","continuous",1,FALSE,"FAMLP",-0.2,FALSE,"triploid","male",2,0,-0.997015820051389,3047.18707736466,0.000368288818469896,277.591126871194,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8720021545887,62.234003007412,49.5070021748543,99.5870042741299,93.4750037789345,105.502004623413
2018,2020,2,8.1,8.2,TRUE,0,"continuous","continuous",1,FALSE,"FAMLP",0.0499999999999998,FALSE,"triploid","male",2,0,-0.997015820051389,3047.18707736466,0.000368288818469896,277.591126871194,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8720021545887,62.234003007412,49.5070021748543,99.5870042741299,93.4750037789345,105.502004623413
2018,2020,2,5,5.6,TRUE,0,"new_5_cm","continuous",1,FALSE,"FAMLP",0.3,TRUE,"triploid","male",2,0,-0.997015820051389,3047.18707736466,0.000368288818469896,277.591126871194,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8720021545887,62.234003007412,49.5070021748543,99.5870042741299,93.4750037789345,105.502004623413
2020,2023,3,12.1,13.5,TRUE,0,"continuous","continuous",1,FALSE,"FAMLP",0.466666666666667,FALSE,"triploid","male",2,1,-0.997015820051389,3047.18707736466,0.000384775623268698,283.528736986479,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.4480000734329,86.8889999985695,118.322000265121,43.8720021545887,62.234003007412,49.5070021748543
2018,2023,5,23,24,TRUE,0,"continuous","continuous",1,FALSE,"FBFZ",0.2,FALSE,"triploid","female",2,0,-0.582803890831818,2831.86337235855,0.0164662306777646,26.4207942166902,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,27.7460001707077,81.5289997458458,112.172000318766,43.9190021753311,60.519003033638,47.3440019786358
2018,2020,2,33.3,NA,TRUE,0,"continuous","continuous",1,TRUE,"FBPJG",NA,FALSE,"triploid","female",2,0,-0.402664057105941,2972.55716350854,0.00365021808999082,136.847775990371,65.2131118774414,383.344268798828,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
2018,2020,2,23.4,NA,TRUE,0,"continuous","continuous",1,FALSE,"FBPJG",NA,FALSE,"triploid","female",2,0,-0.402664057105941,2972.55716350854,0.00365021808999082,136.847775990371,65.2131118774414,383.344268798828,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
2018,2020,2,14.2,14.8,TRUE,0,"continuous","continuous",1,FALSE,"FBPJG",0.300000000000001,FALSE,"triploid","female",2,0,-0.402664057105941,2972.55716350854,0.00365021808999082,136.847775990371,65.2131118774414,383.344268798828,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
2018,2020,2,24,NA,TRUE,0,"continuous","continuous",1,FALSE,"FBPJG",NA,FALSE,"triploid","female",2,0,-0.402664057105941,2972.55716350854,0.00365021808999082,136.847775990371,65.2131118774414,383.344268798828,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
2018,2020,2,39.7,40,TRUE,0,"continuous","continuous",1,FALSE,"FBPJG",0.149999999999999,FALSE,"triploid","female",2,0,-0.402664057105941,2972.55716350854,0.00365021808999082,136.847775990371,65.2131118774414,383.344268798828,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
2018,2020,2,15.9,16.5,TRUE,0,"continuous","continuous",1,FALSE,"FBPJG",0.3,FALSE,"triploid","female",2,0,-0.402664057105941,2972.55716350854,0.00365021808999082,136.847775990371,65.2131118774414,383.344268798828,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
2018,2020,2,36.1,37,TRUE,0,"continuous","continuous",1,FALSE,"FBPJG",0.449999999999999,FALSE,"triploid","female",2,0,-0.402664057105941,2972.55716350854,0.00365021808999082,136.847775990371,65.2131118774414,383.344268798828,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
2018,2020,2,16.4,16.8,TRUE,0,"continuous","continuous",1,TRUE,"FBPJG",0.200000000000001,FALSE,"triploid","female",2,0,-0.402664057105941,2972.55716350854,0.00365021808999082,136.847775990371,65.2131118774414,383.344268798828,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
2018,2020,2,19.7,20.6,TRUE,0,"continuous","continuous",1,FALSE,"FBPJG",0.450000000000001,FALSE,"triploid","female",2,0,-0.402664057105941,2972.55716350854,0.00365021808999082,136.847775990371,65.2131118774414,383.344268798828,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
2018,2020,2,11.7,12.3,TRUE,0,"continuous","continuous",1,FALSE,"FBPJG",0.300000000000001,FALSE,"triploid","female",2,0,-0.402664057105941,2972.55716350854,0.00365021808999082,136.847775990371,65.2131118774414,383.344268798828,29.2459011077881,130.934432983398,46.8688507080078,21.2950820922852,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
2020,2023,3,24,24.8,TRUE,0,"continuous","continuous",1,FALSE,"FBPJG",0.266666666666667,FALSE,"triploid","female",4,1,-0.402664057105941,2972.55716350854,0.00384450757575758,136.847775990371,299.737701416016,51.3278694152832,64.5737686157227,65.2131118774414,383.344268798828,29.2459011077881,28.5330004394054,91.5189999938011,117.834999620914,45.2010017633438,59.3320027589798,41.5890011489391
2018,2023,5,33.8,34.8,TRUE,0,"continuous","continuous",1,FALSE,"FDHW",0.2,FALSE,"triploid","male",1,0,-0.666248476070426,3015.03465133936,0.00847990397805212,91.6088417786784,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
2018,2020,2,21.8,21.8,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0,FALSE,"triploid","male",6,0,-0.96768695497158,3109.43937652083,0.00365162894375857,91.6088417786784,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,42.9560025334358,59.487002313137,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197
2018,2020,2,23.2,23.5,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.15,FALSE,"triploid","male",6,0,-0.96768695497158,3109.43937652083,0.00365162894375857,91.6088417786784,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,42.9560025334358,59.487002313137,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197
2018,2020,2,23,23.4,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.199999999999999,FALSE,"triploid","male",6,0,-0.96768695497158,3109.43937652083,0.00365162894375857,91.6088417786784,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,42.9560025334358,59.487002313137,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197
2018,2020,2,17,17.3,TRUE,0,"continuous","continuous",1,TRUE,"FGWLJ",0.15,FALSE,"triploid","male",6,0,-0.96768695497158,3109.43937652083,0.00365162894375857,91.6088417786784,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,42.9560025334358,59.487002313137,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197
2018,2020,2,21.5,21.8,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.15,FALSE,"triploid","male",6,0,-0.96768695497158,3109.43937652083,0.00365162894375857,91.6088417786784,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,42.9560025334358,59.487002313137,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197
2018,2020,2,15,15.2,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.0999999999999996,FALSE,"triploid","male",6,0,-0.96768695497158,3109.43937652083,0.00365162894375857,91.6088417786784,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,42.9560025334358,59.487002313137,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197
2018,2020,2,22.8,23,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.0999999999999996,FALSE,"triploid","male",6,0,-0.96768695497158,3109.43937652083,0.00365162894375857,91.6088417786784,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,42.9560025334358,59.487002313137,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197
2018,2020,2,20.7,20.9,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.0999999999999996,FALSE,"triploid","male",6,0,-0.96768695497158,3109.43937652083,0.00365162894375857,91.6088417786784,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,42.9560025334358,59.487002313137,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197
2018,2020,2,20.2,20.4,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.0999999999999996,FALSE,"triploid","male",6,0,-0.96768695497158,3109.43937652083,0.00365162894375857,91.6088417786784,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,42.9560025334358,59.487002313137,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197
2018,2020,2,19.6,19.7,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.0499999999999989,FALSE,"triploid","male",6,0,-0.96768695497158,3109.43937652083,0.00365162894375857,91.6088417786784,76.0327835083008,565.672119140625,48.2950820922852,368.032775878906,154.29508972168,322.540985107422,42.9560025334358,59.487002313137,46.214001595974,98.4690038263798,94.0280036628246,104.991004288197
2020,2023,3,21.8,21.5,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",-0.1,FALSE,"triploid","male",7,1,-0.96768695497158,3109.43937652083,0.00376903662665435,102.070345315132,244.065567016602,60.7213096618652,37.6393432617188,76.0327835083008,565.672119140625,48.2950820922852,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
2020,2023,3,23.5,23.5,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0,FALSE,"triploid","male",7,1,-0.96768695497158,3109.43937652083,0.00376903662665435,102.070345315132,244.065567016602,60.7213096618652,37.6393432617188,76.0327835083008,565.672119140625,48.2950820922852,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
2020,2023,3,23.4,23.6,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.0666666666666676,FALSE,"triploid","male",7,1,-0.96768695497158,3109.43937652083,0.00376903662665435,102.070345315132,244.065567016602,60.7213096618652,37.6393432617188,76.0327835083008,565.672119140625,48.2950820922852,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
2020,2023,3,17.3,17.4,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.0333333333333326,FALSE,"triploid","male",7,1,-0.96768695497158,3109.43937652083,0.00376903662665435,102.070345315132,244.065567016602,60.7213096618652,37.6393432617188,76.0327835083008,565.672119140625,48.2950820922852,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
2020,2023,3,21.8,22.2,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.133333333333333,FALSE,"triploid","male",7,1,-0.96768695497158,3109.43937652083,0.00376903662665435,102.070345315132,244.065567016602,60.7213096618652,37.6393432617188,76.0327835083008,565.672119140625,48.2950820922852,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
2020,2023,3,15.2,15.3,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.0333333333333338,FALSE,"triploid","male",7,1,-0.96768695497158,3109.43937652083,0.00376903662665435,102.070345315132,244.065567016602,60.7213096618652,37.6393432617188,76.0327835083008,565.672119140625,48.2950820922852,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
2020,2023,3,23,23.5,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.166666666666667,FALSE,"triploid","male",7,1,-0.96768695497158,3109.43937652083,0.00376903662665435,102.070345315132,244.065567016602,60.7213096618652,37.6393432617188,76.0327835083008,565.672119140625,48.2950820922852,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
2020,2023,3,20.9,21.3,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.133333333333334,FALSE,"triploid","male",7,1,-0.96768695497158,3109.43937652083,0.00376903662665435,102.070345315132,244.065567016602,60.7213096618652,37.6393432617188,76.0327835083008,565.672119140625,48.2950820922852,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
2020,2023,3,20.4,20.8,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.133333333333334,FALSE,"triploid","male",7,1,-0.96768695497158,3109.43937652083,0.00376903662665435,102.070345315132,244.065567016602,60.7213096618652,37.6393432617188,76.0327835083008,565.672119140625,48.2950820922852,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
2020,2023,3,19.7,20.2,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.166666666666667,FALSE,"triploid","male",7,1,-0.96768695497158,3109.43937652083,0.00376903662665435,102.070345315132,244.065567016602,60.7213096618652,37.6393432617188,76.0327835083008,565.672119140625,48.2950820922852,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
2020,2023,3,23.4,24,TRUE,0,"continuous","continuous",1,FALSE,"FGWLJ",0.2,FALSE,"triploid","male",7,1,-0.96768695497158,3109.43937652083,0.00376903662665435,102.070345315132,244.065567016602,60.7213096618652,37.6393432617188,76.0327835083008,565.672119140625,48.2950820922852,25.9830000400543,78.9160004258156,109.905000627041,42.9560025334358,59.487002313137,46.214001595974
2018,2023,5,24.8,26.7,TRUE,0,"continuous","continuous",1,FALSE,"FJCT",0.38,FALSE,"triploid","male",0,0,-0.725372971454383,3012.81509817239,0.00484589233398437,128.679635091038,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.9030006229877,82.0199987590313,112.80700057745,43.4940019845963,59.9530024826527,45.5430024564266
2018,2023,5,21.5,22.3,TRUE,0,"continuous","continuous",1,FALSE,"FLOA",0.16,FALSE,"triploid","male",5,1,-0.984777639067057,3012.21651811476,0.00825126754187415,69.3977817177985,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
2018,2020,2,10.7,NA,TRUE,0,"continuous","continuous",1,FALSE,"FLVQR",NA,FALSE,"triploid","male",15,0,-0.99767492330088,2875.44549478521,0.00132924346016647,105.683176866761,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
2018,2020,2,6.4,6.5,TRUE,0,"continuous","continuous",1,FALSE,"FLVQR",0.0499999999999998,FALSE,"triploid","male",15,0,-0.99767492330088,2875.44549478521,0.00132924346016647,105.683176866761,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
2018,2020,2,19.5,20.2,TRUE,0,"continuous","continuous",1,FALSE,"FLVQR",0.35,FALSE,"triploid","male",15,0,-0.99767492330088,2875.44549478521,0.00132924346016647,105.683176866761,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
2018,2020,2,11.7,12.4,TRUE,0,"continuous","continuous",1,FALSE,"FLVQR",0.350000000000001,FALSE,"triploid","male",15,0,-0.99767492330088,2875.44549478521,0.00132924346016647,105.683176866761,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
2018,2020,2,5.4,5.8,TRUE,0,"continuous","continuous",1,FALSE,"FLVQR",0.2,FALSE,"triploid","male",15,0,-0.99767492330088,2875.44549478521,0.00132924346016647,105.683176866761,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
2018,2020,2,14.9,15.4,TRUE,0,"continuous","continuous",1,FALSE,"FLVQR",0.25,FALSE,"triploid","male",15,0,-0.99767492330088,2875.44549478521,0.00132924346016647,105.683176866761,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
2018,2020,2,7.3,7.7,TRUE,0,"continuous","continuous",1,FALSE,"FLVQR",0.2,FALSE,"triploid","male",15,0,-0.99767492330088,2875.44549478521,0.00132924346016647,105.683176866761,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
2018,2020,2,8.3,9.2,TRUE,0,"continuous","continuous",1,FALSE,"FLVQR",0.449999999999999,FALSE,"triploid","male",15,0,-0.99767492330088,2875.44549478521,0.00132924346016647,105.683176866761,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
2018,2020,2,7.5,7.9,TRUE,0,"continuous","continuous",1,FALSE,"FLVQR",0.2,FALSE,"triploid","male",15,0,-0.99767492330088,2875.44549478521,0.00132924346016647,105.683176866761,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
2018,2020,2,26.2,26.2,TRUE,0,"continuous","continuous",1,FALSE,"FLVQR",0,FALSE,"triploid","male",15,0,-0.99767492330088,2875.44549478521,0.00132924346016647,105.683176866761,5.0819673538208,315.344268798828,13.6065578460693,63.5737686157227,12.3114757537842,0.770491778850555,44.0510024130344,60.6560020744801,46.9070017039776,98.5300031304359,96.2830056846142,107.008005976677
2020,2023,3,18.2,19,TRUE,0,"continuous","continuous",1,TRUE,"FLVQR",0.266666666666667,FALSE,"triploid","male",14,2,-0.99767492330088,2875.44549478521,0.00132203955656337,124.689812420979,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
2018,2020,2,22.4,22.7,TRUE,0,"continuous","continuous",1,FALSE,"FOASS01",0.15,FALSE,"diploid","unknown",9,0,-0.38956076055514,3129.17757270217,0.00318797041080149,109.358840271461,25.6393451690674,200.131149291992,14.8360662460327,50.7540969848633,72.0163955688477,129.180328369141,53.2710023522377,58.6790029406548,35.4850015342236,101.256004154682,96.8670032024384,154.40900811553
2018,2020,2,22.1,22.5,TRUE,0,"continuous","continuous",1,FALSE,"FOASS01",0.199999999999999,FALSE,"diploid","unknown",9,0,-0.38956076055514,3129.17757270217,0.00318797041080149,109.358840271461,25.6393451690674,200.131149291992,14.8360662460327,50.7540969848633,72.0163955688477,129.180328369141,53.2710023522377,58.6790029406548,35.4850015342236,101.256004154682,96.8670032024384,154.40900811553
2018,2020,2,15.9,17.5,TRUE,0,"continuous","continuous",1,FALSE,"FOASS01",0.8,FALSE,"diploid","unknown",9,0,-0.38956076055514,3129.17757270217,0.00318797041080149,109.358840271461,25.6393451690674,200.131149291992,14.8360662460327,50.7540969848633,72.0163955688477,129.180328369141,53.2710023522377,58.6790029406548,35.4850015342236,101.256004154682,96.8670032024384,154.40900811553
2018,2020,2,13.2,13.8,TRUE,0,"continuous","continuous",1,FALSE,"FOASS01",0.300000000000001,FALSE,"diploid","unknown",9,0,-0.38956076055514,3129.17757270217,0.00318797041080149,109.358840271461,25.6393451690674,200.131149291992,14.8360662460327,50.7540969848633,72.0163955688477,129.180328369141,53.2710023522377,58.6790029406548,35.4850015342236,101.256004154682,96.8670032024384,154.40900811553
2018,2020,2,15.5,16.1,TRUE,0,"continuous","continuous",1,FALSE,"FOASS01",0.300000000000001,FALSE,"diploid","unknown",9,0,-0.38956076055514,3129.17757270217,0.00318797041080149,109.358840271461,25.6393451690674,200.131149291992,14.8360662460327,50.7540969848633,72.0163955688477,129.180328369141,53.2710023522377,58.6790029406548,35.4850015342236,101.256004154682,96.8670032024384,154.40900811553
