"site_code","tag","year","date","field_team","unhealthy","cow","n_small_trees","n_medium_trees","n_small_dead","n_medium_dead","n_dead_down","n_standing_dead","site_notes","tree_num","species","found","dist","dir","f1","f2","POM","DBH","tree_notes","wounding_status","deadly_canker","deadly_canker_spp1","deadly_canker_spp2","black_canker","delta_dbh","delta_dbh_questionable","tree_status_dead","tree_status_damaged","tree_status_leaning","tree_status_multistem","Point_Type","Watershed","Latitude","Longitude","X.UTM","Y.UTM","Horz_Prec","Elevation","Cos.aspect","Slope","Summer.Insolation","Soil.type","Geologic.Unit","Fraction.Organic","d15N","d13C","fracN","fracC","Genotype","Ploidy_level"
"GJSO",203,2018,2018-07-03,NA,NA,NA,13,2,NA,NA,NA,NA,NA,0,"P. tremuloides","x",0,NA,"c","1",NA,15.9,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.863796,-107.05116,322038.270741068,4303661.32247739,0.9,3018.71006520873,-0.694150041105134,15.4096678465696,22.3041954040527,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GJSO",203,2018,2018-07-03,NA,NA,NA,13,2,NA,NA,NA,NA,NA,1,"P. tremuloides","x",1.9,312,"a","1",NA,18.5,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.863796,-107.05116,322038.270741068,4303661.32247739,0.9,3018.71006520873,-0.694150041105134,15.4096678465696,22.3041954040527,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GJSO",203,2018,2018-07-03,NA,NA,NA,13,2,NA,NA,NA,NA,NA,2,"P. tremuloides","x",3.3,296,"a","1",NA,15.1,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.863796,-107.05116,322038.270741068,4303661.32247739,0.9,3018.71006520873,-0.694150041105134,15.4096678465696,22.3041954040527,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GJSO",203,2018,2018-07-03,NA,NA,NA,13,2,NA,NA,NA,NA,NA,3,"P. tremuloides","x",4.4,305,"c","1",NA,5.5,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.863796,-107.05116,322038.270741068,4303661.32247739,0.9,3018.71006520873,-0.694150041105134,15.4096678465696,22.3041954040527,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GJSO",203,2018,2018-07-03,NA,NA,NA,13,2,NA,NA,NA,NA,NA,4,"P. tremuloides","x",3.4,250,"c","1",NA,6.3,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.863796,-107.05116,322038.270741068,4303661.32247739,0.9,3018.71006520873,-0.694150041105134,15.4096678465696,22.3041954040527,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GJSO",203,2018,2018-07-03,NA,NA,NA,13,2,NA,NA,NA,NA,NA,5,"P. tremuloides","x",3.3,349,"a","1",NA,26.1,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.863796,-107.05116,322038.270741068,4303661.32247739,0.9,3018.71006520873,-0.694150041105134,15.4096678465696,22.3041954040527,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GJSO",203,2018,2018-07-03,NA,NA,NA,13,2,NA,NA,NA,NA,NA,6,"P. tremuloides","x",4.9,342,"a","1",NA,25.4,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.863796,-107.05116,322038.270741068,4303661.32247739,0.9,3018.71006520873,-0.694150041105134,15.4096678465696,22.3041954040527,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GJSO",203,2018,2018-07-03,NA,NA,NA,13,2,NA,NA,NA,NA,NA,7,"P. tremuloides","x",5.5,354,"a","1",NA,23.3,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.863796,-107.05116,322038.270741068,4303661.32247739,0.9,3018.71006520873,-0.694150041105134,15.4096678465696,22.3041954040527,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GJSO",203,2018,2018-07-03,NA,NA,NA,13,2,NA,NA,NA,NA,NA,8,"P. tremuloides","x",4.4,40,"c","1",NA,6.8,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.863796,-107.05116,322038.270741068,4303661.32247739,0.9,3018.71006520873,-0.694150041105134,15.4096678465696,22.3041954040527,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GJSO",203,2018,2018-07-03,NA,NA,NA,13,2,NA,NA,NA,NA,NA,9,"P. tremuloides","x",4.4,118,"a","1",NA,13.5,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.863796,-107.05116,322038.270741068,4303661.32247739,0.9,3018.71006520873,-0.694150041105134,15.4096678465696,22.3041954040527,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GJSO",203,2018,2018-07-03,NA,NA,NA,13,2,NA,NA,NA,NA,NA,10,"P. tremuloides","x",3.6,200,"a","1",NA,7.8,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.863796,-107.05116,322038.270741068,4303661.32247739,0.9,3018.71006520873,-0.694150041105134,15.4096678465696,22.3041954040527,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GBNZ",195,2018,2018-07-03,NA,NA,NA,7,1,NA,NA,NA,NA,NA,0,"P. tremuloides","x",0,NA,"a","1",NA,23.3,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8635954,-107.05148,322010.004114768,4303639.68317052,1.1,3018.68603543672,-0.966892040146579,18.6016160861262,23.433500289917,"Scree","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GBNZ",195,2018,2018-07-03,NA,NA,NA,7,1,NA,NA,NA,NA,NA,1,"P. tremuloides","x",2.2,313,"c","1",NA,16.7,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.8635954,-107.05148,322010.004114768,4303639.68317052,1.1,3018.68603543672,-0.966892040146579,18.6016160861262,23.433500289917,"Scree","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GBNZ",195,2018,2018-07-03,NA,NA,NA,7,1,NA,NA,NA,NA,NA,2,"P. tremuloides","x",3.1,344,"a","1",NA,32.6,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8635954,-107.05148,322010.004114768,4303639.68317052,1.1,3018.68603543672,-0.966892040146579,18.6016160861262,23.433500289917,"Scree","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GBNZ",195,2018,2018-07-03,NA,NA,NA,7,1,NA,NA,NA,NA,NA,3,"P. tremuloides","x",2.6,4.6,"b","1",NA,11.3,NA,NA,NA,NA,NA,NA,NA,0,FALSE,TRUE,FALSE,FALSE,"Grid","Coal Creek",38.8635954,-107.05148,322010.004114768,4303639.68317052,1.1,3018.68603543672,-0.966892040146579,18.6016160861262,23.433500289917,"Scree","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GBNZ",195,2018,2018-07-03,NA,NA,NA,7,1,NA,NA,NA,NA,NA,4,"P. tremuloides","x",2.5,22,"0","a",NA,13.3,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8635954,-107.05148,322010.004114768,4303639.68317052,1.1,3018.68603543672,-0.966892040146579,18.6016160861262,23.433500289917,"Scree","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GBNZ",195,2018,2018-07-03,NA,NA,NA,7,1,NA,NA,NA,NA,NA,5,"P. tremuloides","x",3.7,320,"c","1",NA,11.4,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.8635954,-107.05148,322010.004114768,4303639.68317052,1.1,3018.68603543672,-0.966892040146579,18.6016160861262,23.433500289917,"Scree","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GBNZ",195,2018,2018-07-03,NA,NA,NA,7,1,NA,NA,NA,NA,NA,6,"P. tremuloides","x",4.6,352,"a","1",NA,19.8,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8635954,-107.05148,322010.004114768,4303639.68317052,1.1,3018.68603543672,-0.966892040146579,18.6016160861262,23.433500289917,"Scree","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GBNZ",195,2018,2018-07-03,NA,NA,NA,7,1,NA,NA,NA,NA,NA,7,"P. tremuloides","x",4.9,316,"c","1",NA,21.4,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.8635954,-107.05148,322010.004114768,4303639.68317052,1.1,3018.68603543672,-0.966892040146579,18.6016160861262,23.433500289917,"Scree","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GBNZ",195,2018,2018-07-03,NA,NA,NA,7,1,NA,NA,NA,NA,NA,8,"P. tremuloides","x",4.6,291,"c","1",NA,5.8,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.8635954,-107.05148,322010.004114768,4303639.68317052,1.1,3018.68603543672,-0.966892040146579,18.6016160861262,23.433500289917,"Scree","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GBNZ",195,2018,2018-07-03,NA,NA,NA,7,1,NA,NA,NA,NA,NA,9,"P. tremuloides","x",3,149,"0h","a",NA,10.5,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.8635954,-107.05148,322010.004114768,4303639.68317052,1.1,3018.68603543672,-0.966892040146579,18.6016160861262,23.433500289917,"Scree","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"GBNZ",195,2018,2018-07-03,NA,NA,NA,7,1,NA,NA,NA,NA,NA,10,"P. tremuloides","x",2.9,157,"ah","1",NA,21.9,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.8635954,-107.05148,322010.004114768,4303639.68317052,1.1,3018.68603543672,-0.966892040146579,18.6016160861262,23.433500289917,"Scree","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"FLOA",182,2018,2018-07-03,NA,NA,NA,5,1,NA,NA,NA,NA,NA,0,"P. tremuloides","x",0,NA,"a","1",NA,21.5,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.863353,-107.05173,321987.706948156,4303613.26830225,0.6,3012.21651811476,-0.984777639067057,18.7602603470514,24.272388458252,"Soil","Qdu",NA,NA,NA,NA,NA,"FLOA_182_18","Triploid"
"FLOA",182,2018,2018-07-03,NA,NA,NA,5,1,NA,NA,NA,NA,NA,1,"P. tremuloides","x",3.1,16.5,"a","1",NA,28.3,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.863353,-107.05173,321987.706948156,4303613.26830225,0.6,3012.21651811476,-0.984777639067057,18.7602603470514,24.272388458252,"Soil","Qdu",NA,NA,NA,NA,NA,"FLOA_182_18","Triploid"
"FLOA",182,2018,2018-07-03,NA,NA,NA,5,1,NA,NA,NA,NA,NA,2,"P. tremuloides","x",3.9,10.5,"a","1",NA,18.7,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.863353,-107.05173,321987.706948156,4303613.26830225,0.6,3012.21651811476,-0.984777639067057,18.7602603470514,24.272388458252,"Soil","Qdu",NA,NA,NA,NA,NA,"FLOA_182_18","Triploid"
"FLOA",182,2018,2018-07-03,NA,NA,NA,5,1,NA,NA,NA,NA,NA,3,"P. tremuloides","x",4.2,330,"a","1",NA,19.7,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.863353,-107.05173,321987.706948156,4303613.26830225,0.6,3012.21651811476,-0.984777639067057,18.7602603470514,24.272388458252,"Soil","Qdu",NA,NA,NA,NA,NA,"FLOA_182_18","Triploid"
"FLOA",182,2018,2018-07-03,NA,NA,NA,5,1,NA,NA,NA,NA,NA,4,"P. tremuloides","x",4.5,306,"cq","1",NA,5.8,NA,NA,NA,NA,NA,NA,NA,0,FALSE,TRUE,TRUE,FALSE,"Grid","Coal Creek",38.863353,-107.05173,321987.706948156,4303613.26830225,0.6,3012.21651811476,-0.984777639067057,18.7602603470514,24.272388458252,"Soil","Qdu",NA,NA,NA,NA,NA,"FLOA_182_18","Triploid"
"FLOA",182,2018,2018-07-03,NA,NA,NA,5,1,NA,NA,NA,NA,NA,5,"P. tremuloides","x",4.1,234,"ah","1",NA,38.9,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.863353,-107.05173,321987.706948156,4303613.26830225,0.6,3012.21651811476,-0.984777639067057,18.7602603470514,24.272388458252,"Soil","Qdu",NA,NA,NA,NA,NA,"FLOA_182_18","Triploid"
"FLOA",182,2018,2018-07-03,NA,NA,NA,5,1,NA,NA,NA,NA,NA,6,"P. tremuloides","x",4.5,238,"ch","1",NA,13.4,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,TRUE,"Grid","Coal Creek",38.863353,-107.05173,321987.706948156,4303613.26830225,0.6,3012.21651811476,-0.984777639067057,18.7602603470514,24.272388458252,"Soil","Qdu",NA,NA,NA,NA,NA,"FLOA_182_18","Triploid"
"FLOA",182,2018,2018-07-03,NA,NA,NA,5,1,NA,NA,NA,NA,NA,7,"P. tremuloides","x",4,224,"ah","1",NA,32.8,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.863353,-107.05173,321987.706948156,4303613.26830225,0.6,3012.21651811476,-0.984777639067057,18.7602603470514,24.272388458252,"Soil","Qdu",NA,NA,NA,NA,NA,"FLOA_182_18","Triploid"
"FLOA",182,2018,2018-07-03,NA,NA,NA,5,1,NA,NA,NA,NA,NA,8,"P. tremuloides","x",4.2,220,"ah","1",NA,33.4,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.863353,-107.05173,321987.706948156,4303613.26830225,0.6,3012.21651811476,-0.984777639067057,18.7602603470514,24.272388458252,"Soil","Qdu",NA,NA,NA,NA,NA,"FLOA_182_18","Triploid"
"FLOA",182,2018,2018-07-03,NA,NA,NA,5,1,NA,NA,NA,NA,NA,9,"P. tremuloides","x",4.7,228,"ah","1",NA,34,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.863353,-107.05173,321987.706948156,4303613.26830225,0.6,3012.21651811476,-0.984777639067057,18.7602603470514,24.272388458252,"Soil","Qdu",NA,NA,NA,NA,NA,"FLOA_182_18","Triploid"
"FLOA",182,2018,2018-07-03,NA,NA,NA,5,1,NA,NA,NA,NA,NA,10,"P. tremuloides","x",3,78,"c","1",NA,14.7,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.863353,-107.05173,321987.706948156,4303613.26830225,0.6,3012.21651811476,-0.984777639067057,18.7602603470514,24.272388458252,"Soil","Qdu",NA,NA,NA,NA,NA,"FLOA_182_18","Triploid"
"EKXF",207,2018,2018-07-03,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,"P. tremuloides","x",0,NA,"a","1",NA,38.7,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8640159,-107.05202,321964.197685791,4303687.40512076,1.4,3026.30119438162,-0.729379918455853,9.7528049912972,21.3136901855469,"Soil","Qdu",NA,NA,NA,NA,NA,"CC01_210_18","Triploid"
"EKXF",207,2018,2018-07-03,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,"P. tremuloides","x",3.5,205,"a","1",NA,26.5,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8640159,-107.05202,321964.197685791,4303687.40512076,1.4,3026.30119438162,-0.729379918455853,9.7528049912972,21.3136901855469,"Soil","Qdu",NA,NA,NA,NA,NA,"CC01_210_18","Triploid"
"EKXF",207,2018,2018-07-03,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2,"P. tremuloides","x",3.3,231,"a","1",NA,32.7,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8640159,-107.05202,321964.197685791,4303687.40512076,1.4,3026.30119438162,-0.729379918455853,9.7528049912972,21.3136901855469,"Soil","Qdu",NA,NA,NA,NA,NA,"CC01_210_18","Triploid"
"EKXF",207,2018,2018-07-03,NA,NA,NA,0,0,NA,NA,NA,NA,NA,3,"P. tremuloides","x",5.2,266,"0","a",NA,21.5,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8640159,-107.05202,321964.197685791,4303687.40512076,1.4,3026.30119438162,-0.729379918455853,9.7528049912972,21.3136901855469,"Soil","Qdu",NA,NA,NA,NA,NA,"CC01_210_18","Triploid"
"EKXF",207,2018,2018-07-03,NA,NA,NA,0,0,NA,NA,NA,NA,NA,4,"P. tremuloides","x",5.7,270,"a","1",NA,30.6,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8640159,-107.05202,321964.197685791,4303687.40512076,1.4,3026.30119438162,-0.729379918455853,9.7528049912972,21.3136901855469,"Soil","Qdu",NA,NA,NA,NA,NA,"CC01_210_18","Triploid"
"EKXF",207,2018,2018-07-03,NA,NA,NA,0,0,NA,NA,NA,NA,NA,5,"P. tremuloides","x",6.9,273,"c","1",NA,19.4,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.8640159,-107.05202,321964.197685791,4303687.40512076,1.4,3026.30119438162,-0.729379918455853,9.7528049912972,21.3136901855469,"Soil","Qdu",NA,NA,NA,NA,NA,"CC01_210_18","Triploid"
"EKXF",207,2018,2018-07-03,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6,"P. tremuloides","x",5.9,282,"aq","1",NA,31.1,NA,NA,NA,NA,NA,NA,NA,0,FALSE,TRUE,FALSE,FALSE,"Grid","Coal Creek",38.8640159,-107.05202,321964.197685791,4303687.40512076,1.4,3026.30119438162,-0.729379918455853,9.7528049912972,21.3136901855469,"Soil","Qdu",NA,NA,NA,NA,NA,"CC01_210_18","Triploid"
"EKXF",207,2018,2018-07-03,NA,NA,NA,0,0,NA,NA,NA,NA,NA,7,"P. tremuloides","x",5.4,320,"ah","1",NA,37.8,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.8640159,-107.05202,321964.197685791,4303687.40512076,1.4,3026.30119438162,-0.729379918455853,9.7528049912972,21.3136901855469,"Soil","Qdu",NA,NA,NA,NA,NA,"CC01_210_18","Triploid"
"EKXF",207,2018,2018-07-03,NA,NA,NA,0,0,NA,NA,NA,NA,NA,8,"P. tremuloides","x",5.5,325,"ah","1",NA,44.6,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.8640159,-107.05202,321964.197685791,4303687.40512076,1.4,3026.30119438162,-0.729379918455853,9.7528049912972,21.3136901855469,"Soil","Qdu",NA,NA,NA,NA,NA,"CC01_210_18","Triploid"
"EKXF",207,2018,2018-07-03,NA,NA,NA,0,0,NA,NA,NA,NA,NA,9,"P. tremuloides","x",7.1,331,"a","1",NA,47.2,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8640159,-107.05202,321964.197685791,4303687.40512076,1.4,3026.30119438162,-0.729379918455853,9.7528049912972,21.3136901855469,"Soil","Qdu",NA,NA,NA,NA,NA,"CC01_210_18","Triploid"
"EKXF",207,2018,2018-07-03,NA,NA,NA,0,0,NA,NA,NA,NA,NA,10,"P. tremuloides","x",6.9,210,"c","1",NA,15.4,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.8640159,-107.05202,321964.197685791,4303687.40512076,1.4,3026.30119438162,-0.729379918455853,9.7528049912972,21.3136901855469,"Soil","Qdu",NA,NA,NA,NA,NA,"CC01_210_18","Triploid"
"ECGX",202,2018,2018-07-03,NA,NA,1,0,0,NA,NA,NA,NA,"Lots of cow damage",0,"P. tremuloides","x",0,NA,"ah","1",NA,36.4,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.8638177,-107.05142,322015.764809256,4303664.23784534,0.5,3024.18637079978,-0.67542467982283,11.7088818609599,22.0863018035889,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"ECGX",202,2018,2018-07-03,NA,NA,1,0,0,NA,NA,NA,NA,"Lots of cow damage",1,"P. tremuloides","x",0.1,289,"ah","1",NA,18.6,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.8638177,-107.05142,322015.764809256,4303664.23784534,0.5,3024.18637079978,-0.67542467982283,11.7088818609599,22.0863018035889,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"ECGX",202,2018,2018-07-03,NA,NA,1,0,0,NA,NA,NA,NA,"Lots of cow damage",2,"P. tremuloides","x",0.4,154,"ah","1",NA,28.1,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.8638177,-107.05142,322015.764809256,4303664.23784534,0.5,3024.18637079978,-0.67542467982283,11.7088818609599,22.0863018035889,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"ECGX",202,2018,2018-07-03,NA,NA,1,0,0,NA,NA,NA,NA,"Lots of cow damage",3,"P. tremuloides","x",1.9,123,"c","1",NA,20.5,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.8638177,-107.05142,322015.764809256,4303664.23784534,0.5,3024.18637079978,-0.67542467982283,11.7088818609599,22.0863018035889,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"ECGX",202,2018,2018-07-03,NA,NA,1,0,0,NA,NA,NA,NA,"Lots of cow damage",4,"P. tremuloides","x",2.8,170,"a","1",NA,26.5,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8638177,-107.05142,322015.764809256,4303664.23784534,0.5,3024.18637079978,-0.67542467982283,11.7088818609599,22.0863018035889,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"ECGX",202,2018,2018-07-03,NA,NA,1,0,0,NA,NA,NA,NA,"Lots of cow damage",5,"P. tremuloides","x",2.6,182,"0","a",NA,7.8,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8638177,-107.05142,322015.764809256,4303664.23784534,0.5,3024.18637079978,-0.67542467982283,11.7088818609599,22.0863018035889,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"ECGX",202,2018,2018-07-03,NA,NA,1,0,0,NA,NA,NA,NA,"Lots of cow damage",6,"A. lasiocarpa","x",3.3,142,"a","1",NA,18.9,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8638177,-107.05142,322015.764809256,4303664.23784534,0.5,3024.18637079978,-0.67542467982283,11.7088818609599,22.0863018035889,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"ECGX",202,2018,2018-07-03,NA,NA,1,0,0,NA,NA,NA,NA,"Lots of cow damage",7,"P. tremuloides","x",3.3,132,"0","a",NA,10.5,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8638177,-107.05142,322015.764809256,4303664.23784534,0.5,3024.18637079978,-0.67542467982283,11.7088818609599,22.0863018035889,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"ECGX",202,2018,2018-07-03,NA,NA,1,0,0,NA,NA,NA,NA,"Lots of cow damage",8,"P. tremuloides","x",2.7,47,"0","a",NA,13.8,NA,NA,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8638177,-107.05142,322015.764809256,4303664.23784534,0.5,3024.18637079978,-0.67542467982283,11.7088818609599,22.0863018035889,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"ECGX",202,2018,2018-07-03,NA,NA,1,0,0,NA,NA,NA,NA,"Lots of cow damage",9,"P. tremuloides","x",3.5,221,"a","1",NA,30.5,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8638177,-107.05142,322015.764809256,4303664.23784534,0.5,3024.18637079978,-0.67542467982283,11.7088818609599,22.0863018035889,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"ECGX",202,2018,2018-07-03,NA,NA,1,0,0,NA,NA,NA,NA,"Lots of cow damage",10,"P. tremuloides","x",4.4,175,"c","1",NA,17.4,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.8638177,-107.05142,322015.764809256,4303664.23784534,0.5,3024.18637079978,-0.67542467982283,11.7088818609599,22.0863018035889,"Soil","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"CZUE",196,2018,2018-07-03,NA,NA,1,0,0,NA,NA,NA,NA,"Lots of cow damage",0,"P. tremuloides","x",0,NA,"a","1",NA,11.9,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8635801,-107.05174,321987.405818609,4303638.4922179,0.6,3019.45043370446,-0.990957313804766,21.4618454631742,24.4479427337646,"Scree","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
"CZUE",196,2018,2018-07-03,NA,NA,1,0,0,NA,NA,NA,NA,"Lots of cow damage",1,"P. tremuloides","x",1.1,227,"c","1",NA,8.2,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.8635801,-107.05174,321987.405818609,4303638.4922179,0.6,3019.45043370446,-0.990957313804766,21.4618454631742,24.4479427337646,"Scree","Qdu",NA,NA,NA,NA,NA,"CZUE_196_18","Triploid"
